52254         2.   ..                       .  .
52255         1100101                      12 11
52256         10   ..                      76 75
52257         10   ..                      82  .
52258         2.   ..                       .  .
52259         10   ..                      75 74
52260         2.   ..                       .  .
52261         10   ..                      77 76
52262         10   ..                      85  .
52263         2.   ..                       .  .
52264         2.   ..                       .  .
52265         10   ..                      63 62
52266         10   ..                      83 82
52267         10   ..                      70 69
52268         10   ..                      77 76
52269         2.   ..                       .  .
52270         2.   ..                       .  .
52271         10   ..                      70 70
52272         10   ..                      70 69
52273         1100200                      82 81
52274         10   ..                      74 73
52275         10   ..                      84 83
52276         10   ..                      74 74
52277         2.   ..                       .  .
52278         2.   ..                       .  .
52279         2.   ..                       .  .
52280         10   ..                      83 82
52281         2.   ..                       .  .
52282         10   ..                      84 82
52283         10   ..                      83 81
52284         1101000                      25 24
52285         2.   ..                       .  .
52286         2.   ..                       .  .
52287         2.   ..                       .  .
52288         10   ..                      61 60
52289         10   ..                      67 66
52290         10   ..                      70 69
52291         10   ..                      63 63
52292         10   ..                      75 74
52293         10   ..                      66 65
52294         2.   ..                       .  .
52295         10   ..                      66 65
52296         10   ..                      62 61
52297         2.   ..                       .  .
52298         10   ..                      63 62
52299         10   ..                      70 69
52300         2.   ..                       .  .
52301         2.   ..                       .  .
52302         2.   ..                       .  .
52303         10   ..                      73 73
52304         10   ..                      79 78
52305         10   ..                      75 75
52306         10   ..                      84 83
52307         10   ..                      62 62
52308         10   ..                      68 67
52309         10   ..                      61 60
52310         10   ..                      77 76
52311         2.   ..                       .  .
52312         10   ..                      70 69
52313         2.   ..                       .  .
52314         10   ..                      63 62
52315         1101000                      13 12
52316         10   ..                      67 66
52317         2.   ..                       .  .
52318         10   ..                      63 61
52319         10   ..                      68 67
52320         1101000                      52 52
52321         10   ..                      83 83
52322         10   ..                      65 62
52323         10   ..                      82 81
52324         10   ..                      71 69
52325         2.   ..                       .  .
52326         10   ..                      80 78
52327         2.   ..                       .  .
52328         2.   ..                       .  .
52329         2.   ..                       .  .
52330         2.   ..                       .  .
52331         10   ..                      75 74
52332         10   ..                      83 82
52333         10   ..                      67 66
52334         10   ..                      67 66
52335         10   ..                      75 74
52336         2.   ..                       .  .
52337         10   ..                      66 65
52338         2.   ..                       .  .
52339         10   ..                      85 84
52340         10   ..                      82 82
52341         10   ..                      79 78
52342         10   ..                      61 61
52343         10   ..                      68 67
52344         10   ..                      71 71
52345         10   ..                      82 80
52346         2.   ..                       .  .
52347         10   ..                      61 61
52348         1101000                      16 15
52349         10   ..                      63 63
52350         10   ..                      62 62
52351         10   ..                      67 66
52352         10   ..                      65 64
52353         2.   ..                       .  .
52354         2.   ..                       .  .
52355         10   ..                      82 81
52356         10   ..                      63 62
52357         2.   ..                       .  .
52358         2.   ..                       .  .
52359         2.   ..                       .  .
52360         10   ..                      68 67
52361         10   ..                      62 61
52362         10   ..                      71  .
52363         10   ..                      75 74
52364         10   ..                      70 69
52365         10   ..                      65 65
52366         10   ..                      64 63
52367         2.   ..                       .  .
52368         10   ..                      66 65
52369         10   ..                      84 84
52370         10   ..                      74 72
52371         10   ..                      70 70
52372         10   ..                      80 79
52373         2.   ..                       .  .
52374         2.   ..                       .  .
52375         1100100                      58 57
52376         10   ..                      68 67
52377         10   ..                      73 72
52378         2.   ..                       .  .
52379         2.   ..                       .  .
52380         2.   ..                       .  .
52381         10   ..                      61 61
52382         10   ..                      78 77
52383         2.   ..                       .  .
52384         10   ..                      76 74
52385         2.   ..                       .  .
52386         10   ..                      74 72
52387         10   ..                      70 69
52388         2.   ..                       .  .
52389         10   ..                      62 61
52390         10   ..                      82 81
52391         10   ..                      63 62
52392         10   ..                      64 63
52393         2.   ..                       .  .
52394         2.   ..                       .  .
52395         10   ..                      67 66
52396         2.   ..                       .  .
52397         10   ..                      76 75
52398         10   ..                      68 68
52399         1100200                      66 66
52400         10   ..                      79 78
52401         10   ..                      79 78
52402         2.   ..                       .  .
52403         10   ..                      67 65
52404         2.   ..                       .  .
52405         2.   ..                       .  .
52406         10   ..                      75 74
52407         10   ..                      73 72
52408         10   ..                      75 75
52409         2.   ..                       .  .
52410         10   ..                      83 82
52411         10   ..                      67 66
52412         1101000                      65 64
52413         1101000                      48 48
52414         10   ..                      83 82
52415         10   ..                      65 65
52416         10   ..                      79 78
52417         10   ..                      83 82
52418         10   ..                      82 82
52419         2.   ..                       .  .
52420         2.   ..                       .  .
52421         10   ..                      75 75
52422         1100201                      47 46
52423         1101000                      71 70
52424         10   ..                      71 71
52425         10   ..                      76 76
52426         10   ..                      68 66
52427         10   ..                      79 79
52428         10   ..                      73 72
52429         2.   ..                       .  .
52430         10   ..                      83 82
52431         10   ..                      83 82
52432         2.   ..                       .  .
52433         10   ..                      74 73
52434         10   ..                      76 75
52435         2.   ..                       .  .
52436         10   ..                      69 68
52437         10   ..                      77 76
52438         2.   ..                       .  .
52439         10   ..                      69 68
52440         2.   ..                       .  .
52441         10   ..                      76  .
52442         2.   ..                       .  .
52443         2.   ..                       .  .
52444         10   ..                      63 63
52445         10   ..                      81 81
52446         10   ..                      66 65
52447         10   ..                      76 76
52448         2.   ..                       .  .
52449         2.   ..                       .  .
52450         10   ..                      67 66
52451         10   ..                      77 77
52452         2.   ..                       .  .
52453         10   ..                      79 78
52454         2.   ..                       .  .
52455         2.   ..                       .  .
52456         2.   ..                       .  .
52457         10   ..                      65 64
52458         10   ..                      75 74
52459         2.   ..                       .  .
52460         2.   ..                       .  .
52461         2.   ..                       .  .
52462         10   ..                      71 71
52463         2.   ..                       .  .
52464         2.   ..                       .  .
52465         2.   ..                       .  .
52466         10   ..                      83 81
52467         10   ..                      85 84
52468         2.   ..                       .  .
52469         10   ..                      80 79
52470         2.   ..                       .  .
52471         10   ..                      68 67
52472         2.   ..                       .  .
52473         10   ..                      67 66
52474         2.   ..                       .  .
52475         10   ..                      82 81
52476         2.   ..                       .  .
52477         10   ..                      61 61
52478         2.   ..                       .  .
52479         10   ..                      82 82
52480         10   ..                      79 78
52481         2.   ..                       .  .
52482         10   ..                      68 66
52483         10   ..                      63 62
52484         10   ..                      71 71
52485         10   ..                      84 82
52486         2.   ..                       .  .
52487         2.   ..                       .  .
52488         2.   ..                       .  .
52489         2.   ..                       .  .
52490         10   ..                      63 63
52491         2.   ..                       .  .
52492         10   ..                      77 77
52493         10   ..                      82 80
52494         10   ..                      78 78
52495         2.   ..                       .  .
52496         10   ..                      77 76
52497         1100200                      67 66
52498         2.   ..                       .  .
52499         10   ..                      62 62
52500         2.   ..                       .  .
52501         10   ..                      75 73
52502         2.   ..                       .  .
52503         10   ..                      63 62
52504         2.   ..                       .  .
52505         2.   ..                       .  .
52506         2.   ..                       .  .
52507         2.   ..                       .  .
52508         2.   ..                       .  .
52509         10   ..                      74 72
52510         10   ..                      67 66
52511         10   ..                      64 63
52512         2.   ..                       .  .
52513         10   ..                      70 69
52514         2.   ..                       .  .
52515         2.   ..                       .  .
52516         10   ..                      68 67
52517         1100101                       2  1
52518         2.   ..                       .  .
52519         2.   ..                       .  .
52520         2.   ..                       .  .
52521         2.   ..                       .  .
52522         2.   ..                       .  .
52523         10   ..                      68 68
